timestamp;dataset;config;contamination_rate;purification_method;train_limit;n_train_original;n_contaminated;n_patches_removed;n_test;seed;knn_k;percentile_threshold;img_auroc;pix_auroc;pix_aupr;n_masks_found;auroc_delta_vs_clean;recovery_rate;pix_auroc_delta_vs_clean;pix_recovery_rate;inference_time_s
2026-02-18T06:00:12.278542;mvtec_AD/wood;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;79;0;5;95;0.8842;0.9634;0.6628;60;-0.0009;;-0.0003;;4.25
2026-02-18T06:00:18.575707;mvtec_AD/wood;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;79;0;5;95;0.8851;0.9637;0.6661;60;0.0000;;0.0000;;0.01
2026-02-18T06:00:27.134292;mvtec_AD/wood;cont_30pct_none;0.3;none;10;10;3;0;79;0;5;95;0.7895;0.9409;0.6760;60;-0.0956;;-0.0229;;2.18
2026-02-18T06:00:37.456865;mvtec_AD/wood;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;79;0;5;95;0.8246;0.9624;0.6900;60;-0.0605;0.3670;-0.0014;0.9399;4.12
2026-02-18T06:00:45.283528;mvtec_AD/wood;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;79;0;5;95;0.8711;0.9619;0.6589;60;-0.0140;0.8532;-0.0018;0.9214;1.59
2026-02-18T06:00:53.806566;mvtec_AD/wood;cont_0pct_none;0.0;none;10;10;0;0;79;1;5;95;0.8974;0.9615;0.6681;60;;;;;2.21
2026-02-18T06:01:04.408546;mvtec_AD/wood;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;79;1;5;95;0.9009;0.9615;0.6639;60;0.0035;;0.0000;;4.34
2026-02-18T06:01:10.739235;mvtec_AD/wood;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;79;1;5;95;0.8974;0.9615;0.6681;60;0.0000;;0.0000;;0.01
2026-02-18T06:01:19.245407;mvtec_AD/wood;cont_30pct_none;0.3;none;10;10;3;0;79;1;5;95;0.8430;0.7678;0.5424;60;-0.0544;;-0.1938;;2.13
2026-02-18T06:01:29.614288;mvtec_AD/wood;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;79;1;5;95;0.8675;0.8521;0.5933;60;-0.0298;0.4516;-0.1094;0.4353;3.97
2026-02-18T06:01:37.500622;mvtec_AD/wood;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;79;1;5;95;0.9105;0.9618;0.6695;60;0.0132;1.2419;0.0002;1.0012;1.53
2026-02-18T06:01:46.228460;mvtec_AD/wood;cont_0pct_none;0.0;none;10;10;0;0;79;2;5;95;0.9088;0.9620;0.6654;60;;;;;2.23
2026-02-18T06:01:56.399840;mvtec_AD/wood;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;79;2;5;95;0.9009;0.9617;0.6607;60;-0.0079;;-0.0003;;3.89
2026-02-18T06:02:02.728557;mvtec_AD/wood;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;79;2;5;95;0.9088;0.9620;0.6654;60;0.0000;;0.0000;;0.01
2026-02-18T06:02:11.186412;mvtec_AD/wood;cont_30pct_none;0.3;none;10;10;3;0;79;2;5;95;0.8158;0.9419;0.6789;60;-0.0930;;-0.0201;;2.19
2026-02-18T06:02:21.789088;mvtec_AD/wood;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;79;2;5;95;0.8509;0.9631;0.7080;60;-0.0579;0.3774;0.0011;1.0545;4.35
2026-02-18T06:02:29.777296;mvtec_AD/wood;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;79;2;5;95;0.9140;0.9612;0.6583;60;0.0053;1.0566;-0.0008;0.9597;1.62
2026-02-18T06:02:38.487229;mvtec_AD/wood;cont_0pct_none;0.0;none;10;10;0;0;79;3;5;95;0.9079;0.9616;0.6631;60;;;;;2.23
2026-02-18T06:02:48.643587;mvtec_AD/wood;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;79;3;5;95;0.9070;0.9614;0.6583;60;-0.0009;;-0.0002;;3.90
2026-02-18T06:02:55.054776;mvtec_AD/wood;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;79;3;5;95;0.9079;0.9616;0.6631;60;0.0000;;0.0000;;0.01
2026-02-18T06:03:03.538365;mvtec_AD/wood;cont_30pct_none;0.3;none;10;10;3;0;79;3;5;95;0.7798;0.9382;0.6562;60;-0.1281;;-0.0234;;2.17
2026-02-18T06:03:13.856713;mvtec_AD/wood;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;79;3;5;95;0.8491;0.9657;0.6962;60;-0.0588;0.5411;0.0041;1.1745;4.01
2026-02-18T06:03:21.872893;mvtec_AD/wood;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;79;3;5;95;0.9079;0.9619;0.6601;60;0.0000;1.0000;0.0003;1.0121;1.63
2026-02-18T06:03:30.569426;mvtec_AD/wood;cont_0pct_none;0.0;none;10;10;0;0;79;4;5;95;0.9053;0.9647;0.6815;60;;;;;2.38
2026-02-18T06:03:41.022520;mvtec_AD/wood;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;79;4;5;95;0.9132;0.9642;0.6690;60;0.0079;;-0.0004;;4.22
2026-02-18T06:03:47.335747;mvtec_AD/wood;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;79;4;5;95;0.9053;0.9647;0.6815;60;0.0000;;0.0000;;0.01
2026-02-18T06:03:56.030908;mvtec_AD/wood;cont_30pct_none;0.3;none;10;10;3;0;79;4;5;95;0.8158;0.8584;0.6473;60;-0.0895;;-0.1063;;2.36
2026-02-18T06:04:06.126789;mvtec_AD/wood;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;79;4;5;95;0.8719;0.8880;0.6485;60;-0.0333;0.6275;-0.0767;0.2790;3.92
2026-02-18T06:04:14.018197;mvtec_AD/wood;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;79;4;5;95;0.9132;0.9637;0.6706;60;0.0079;1.0882;-0.0010;0.9908;1.59
2026-02-18T06:04:32.336102;mvtec_AD/zipper;cont_0pct_none;0.0;none;10;10;0;0;151;0;5;95;0.9898;0.9856;0.6983;119;;;;;4.23
2026-02-18T06:04:50.500001;mvtec_AD/zipper;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;151;0;5;95;0.9898;0.9848;0.6920;119;0.0000;;-0.0008;;5.92
2026-02-18T06:05:02.659098;mvtec_AD/zipper;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;151;0;5;95;0.9898;0.9856;0.6983;119;0.0000;;0.0000;;0.01
2026-02-18T06:05:19.006797;mvtec_AD/zipper;cont_30pct_none;0.3;none;10;10;3;0;151;0;5;95;0.9624;0.9806;0.6246;119;-0.0273;;-0.0050;;4.16
2026-02-18T06:05:37.078111;mvtec_AD/zipper;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;151;0;5;95;0.9882;0.9855;0.6998;119;-0.0016;0.9423;-0.0001;0.9859;5.73
2026-02-18T06:05:52.161933;mvtec_AD/zipper;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;151;0;5;95;0.9903;0.9855;0.6978;119;0.0005;1.0192;-0.0000;0.9907;2.98
2026-02-18T06:06:09.499868;mvtec_AD/zipper;cont_0pct_none;0.0;none;10;10;0;0;151;1;5;95;0.9919;0.9850;0.6938;119;;;;;4.18
2026-02-18T06:06:27.734129;mvtec_AD/zipper;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;151;1;5;95;0.9924;0.9843;0.6886;119;0.0005;;-0.0007;;5.83
2026-02-18T06:06:40.242124;mvtec_AD/zipper;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;151;1;5;95;0.9919;0.9850;0.6938;119;0.0000;;0.0000;;0.01
2026-02-18T06:06:56.637521;mvtec_AD/zipper;cont_30pct_none;0.3;none;10;10;3;0;151;1;5;95;0.9659;0.9831;0.7154;119;-0.0260;;-0.0019;;4.12
2026-02-18T06:07:14.820957;mvtec_AD/zipper;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;151;1;5;95;0.9900;0.9844;0.6931;119;-0.0018;0.9293;-0.0005;0.7189;5.74
2026-02-18T06:07:30.210910;mvtec_AD/zipper;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;151;1;5;95;0.9926;0.9847;0.6947;119;0.0008;1.0303;-0.0003;0.8645;2.92
2026-02-18T06:07:46.861732;mvtec_AD/zipper;cont_0pct_none;0.0;none;10;10;0;0;151;2;5;95;0.9842;0.9848;0.6840;119;;;;;4.20
2026-02-18T06:08:05.078145;mvtec_AD/zipper;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;151;2;5;95;0.9840;0.9840;0.6791;119;-0.0003;;-0.0008;;5.78
2026-02-18T06:08:17.468687;mvtec_AD/zipper;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;151;2;5;95;0.9842;0.9848;0.6840;119;0.0000;;0.0000;;0.01
2026-02-18T06:08:34.515896;mvtec_AD/zipper;cont_30pct_none;0.3;none;10;10;3;0;151;2;5;95;0.9617;0.9817;0.6331;119;-0.0226;;-0.0030;;4.37
2026-02-18T06:08:52.841769;mvtec_AD/zipper;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;151;2;5;95;0.9842;0.9861;0.6946;119;0.0000;1.0000;0.0013;1.4409;5.83
2026-02-18T06:09:08.077200;mvtec_AD/zipper;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;151;2;5;95;0.9840;0.9848;0.6835;119;-0.0003;0.9884;-0.0000;0.9923;2.96
2026-02-18T06:09:24.875280;mvtec_AD/zipper;cont_0pct_none;0.0;none;10;10;0;0;151;3;5;95;0.9929;0.9855;0.6943;119;;;;;4.23
2026-02-18T06:09:43.165516;mvtec_AD/zipper;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;151;3;5;95;0.9863;0.9849;0.6918;119;-0.0066;;-0.0006;;5.87
2026-02-18T06:09:55.659261;mvtec_AD/zipper;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;151;3;5;95;0.9929;0.9855;0.6943;119;0.0000;;0.0000;;0.01
2026-02-18T06:10:12.440525;mvtec_AD/zipper;cont_30pct_none;0.3;none;10;10;3;0;151;3;5;95;0.9709;0.9840;0.6843;119;-0.0221;;-0.0015;;4.26
2026-02-18T06:10:30.757958;mvtec_AD/zipper;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;151;3;5;95;0.9806;0.9848;0.6935;119;-0.0123;0.4405;-0.0007;0.5646;5.80
2026-02-18T06:10:46.065809;mvtec_AD/zipper;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;151;3;5;95;0.9921;0.9851;0.6934;119;-0.0008;0.9643;-0.0004;0.7309;3.05
2026-02-18T06:11:02.878933;mvtec_AD/zipper;cont_0pct_none;0.0;none;10;10;0;0;151;4;5;95;0.9887;0.9855;0.6940;119;;;;;4.30
2026-02-18T06:11:21.058674;mvtec_AD/zipper;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;151;4;5;95;0.9858;0.9848;0.6897;119;-0.0029;;-0.0007;;5.80
2026-02-18T06:11:33.464710;mvtec_AD/zipper;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;151;4;5;95;0.9887;0.9855;0.6940;119;0.0000;;0.0000;;0.01
2026-02-18T06:11:49.992537;mvtec_AD/zipper;cont_30pct_none;0.3;none;10;10;3;0;151;4;5;95;0.9567;0.9823;0.6736;119;-0.0320;;-0.0032;;4.12
2026-02-18T06:12:08.235021;mvtec_AD/zipper;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;151;4;5;95;0.9832;0.9853;0.7033;119;-0.0055;0.8279;-0.0002;0.9412;5.74
2026-02-18T06:12:23.700237;mvtec_AD/zipper;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;151;4;5;95;0.9845;0.9851;0.6970;119;-0.0042;0.8689;-0.0003;0.8950;2.93
2026-02-18T06:12:49.945122;VisA/candle;cont_0pct_none;0.0;none;10;10;0;0;200;0;5;95;0.8974;0.9957;0.4183;100;;;;;5.31
2026-02-18T06:13:14.218859;VisA/candle;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;200;0;5;95;0.9007;0.9950;0.4027;100;0.0033;;-0.0007;;7.05
2026-02-18T06:13:31.169411;VisA/candle;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;200;0;5;95;0.8974;0.9957;0.4183;100;0.0000;;0.0000;;0.01
2026-02-18T06:13:53.759837;VisA/candle;cont_30pct_none;0.3;none;10;10;3;0;200;0;5;95;0.8309;0.9936;0.4605;100;-0.0665;;-0.0021;;5.61
2026-02-18T06:14:17.874205;VisA/candle;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;200;0;5;95;0.8760;0.9951;0.4121;100;-0.0214;0.6782;-0.0006;0.7078;7.10
2026-02-18T06:14:38.991697;VisA/candle;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;200;0;5;95;0.8867;0.9956;0.4200;100;-0.0107;0.8391;-0.0001;0.9609;3.92
2026-02-18T06:15:01.584216;VisA/candle;cont_0pct_none;0.0;none;10;10;0;0;200;1;5;95;0.9119;0.9955;0.4138;100;;;;;5.59
2026-02-18T06:15:25.604017;VisA/candle;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;200;1;5;95;0.9156;0.9947;0.3934;100;0.0037;;-0.0008;;7.05
2026-02-18T06:15:42.200051;VisA/candle;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;200;1;5;95;0.9119;0.9955;0.4138;100;0.0000;;0.0000;;0.01
2026-02-18T06:16:04.158885;VisA/candle;cont_30pct_none;0.3;none;10;10;3;0;200;1;5;95;0.8513;0.9943;0.4425;100;-0.0606;;-0.0012;;5.53
2026-02-18T06:16:27.719128;VisA/candle;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;200;1;5;95;0.8847;0.9950;0.4051;100;-0.0272;0.5512;-0.0005;0.5962;7.12
2026-02-18T06:16:48.488743;VisA/candle;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;200;1;5;95;0.9033;0.9953;0.4117;100;-0.0086;0.8581;-0.0002;0.8725;3.93
2026-02-18T06:17:10.605355;VisA/candle;cont_0pct_none;0.0;none;10;10;0;0;200;2;5;95;0.9110;0.9954;0.4212;100;;;;;5.53
2026-02-18T06:17:34.267074;VisA/candle;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;200;2;5;95;0.9059;0.9949;0.3999;100;-0.0051;;-0.0005;;7.12
2026-02-18T06:17:50.900846;VisA/candle;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;200;2;5;95;0.9110;0.9954;0.4212;100;0.0000;;0.0000;;0.01
2026-02-18T06:18:12.922701;VisA/candle;cont_30pct_none;0.3;none;10;10;3;0;200;2;5;95;0.8592;0.9950;0.4228;100;-0.0518;;-0.0005;;5.56
2026-02-18T06:18:36.830746;VisA/candle;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;200;2;5;95;0.8926;0.9950;0.4012;100;-0.0184;0.6448;-0.0005;-0.0027;7.40
2026-02-18T06:18:57.278607;VisA/candle;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;200;2;5;95;0.9062;0.9951;0.4115;100;-0.0048;0.9073;-0.0003;0.3830;3.87
2026-02-18T06:19:19.681683;VisA/candle;cont_0pct_none;0.0;none;10;10;0;0;200;3;5;95;0.9114;0.9957;0.4173;100;;;;;5.59
2026-02-18T06:19:43.597852;VisA/candle;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;200;3;5;95;0.9065;0.9951;0.4003;100;-0.0049;;-0.0006;;7.31
2026-02-18T06:20:00.293379;VisA/candle;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;200;3;5;95;0.9114;0.9957;0.4173;100;0.0000;;0.0000;;0.01
2026-02-18T06:20:22.816518;VisA/candle;cont_30pct_none;0.3;none;10;10;3;0;200;3;5;95;0.8655;0.9907;0.3087;100;-0.0459;;-0.0050;;5.49
2026-02-18T06:20:52.607192;VisA/candle;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;200;3;5;95;0.8840;0.9950;0.3985;100;-0.0274;0.4031;-0.0007;0.8647;7.39
2026-02-18T06:21:37.826078;VisA/candle;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;200;3;5;95;0.9091;0.9954;0.4180;100;-0.0023;0.9499;-0.0003;0.9451;17.27
2026-02-18T06:22:29.313793;VisA/candle;cont_0pct_none;0.0;none;10;10;0;0;200;4;5;95;0.8906;0.9955;0.4313;100;;;;;24.49
2026-02-18T06:23:49.038636;VisA/candle;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;200;4;5;95;0.8929;0.9945;0.3918;100;0.0023;;-0.0009;;52.95
2026-02-18T06:24:15.684586;VisA/candle;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;200;4;5;95;0.8906;0.9955;0.4313;100;0.0000;;0.0000;;0.01
2026-02-18T06:25:11.207531;VisA/candle;cont_30pct_none;0.3;none;10;10;3;0;200;4;5;95;0.8350;0.9945;0.4253;100;-0.0556;;-0.0010;;25.52
2026-02-18T06:26:18.156734;VisA/candle;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;200;4;5;95;0.8768;0.9946;0.4072;100;-0.0138;0.7518;-0.0008;0.1631;46.29
2026-02-18T06:26:39.954492;VisA/candle;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;200;4;5;95;0.8812;0.9952;0.4138;100;-0.0094;0.8309;-0.0002;0.7925;4.34
2026-02-18T06:27:01.201293;VisA/capsules;cont_0pct_none;0.0;none;10;10;0;0;160;0;5;95;0.8747;0.9948;0.6228;100;;;;;4.84
2026-02-18T06:27:21.929846;VisA/capsules;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;0;5;95;0.8872;0.9939;0.5652;100;0.0125;;-0.0010;;6.76
2026-02-18T06:27:35.956505;VisA/capsules;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;0;5;95;0.8747;0.9948;0.6228;100;0.0000;;0.0000;;0.01
2026-02-18T06:27:55.268239;VisA/capsules;cont_30pct_none;0.3;none;10;10;3;0;160;0;5;95;0.8098;0.9863;0.5280;100;-0.0648;;-0.0085;;5.29
2026-02-18T06:28:16.627069;VisA/capsules;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;0;5;95;0.8317;0.9935;0.5742;100;-0.0430;0.3368;-0.0014;0.8409;6.97
2026-02-18T06:28:34.460267;VisA/capsules;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;0;5;95;0.8588;0.9945;0.6122;100;-0.0158;0.7558;-0.0004;0.9557;3.77
2026-02-18T06:28:54.287396;VisA/capsules;cont_0pct_none;0.0;none;10;10;0;0;160;1;5;95;0.8930;0.9945;0.6171;100;;;;;5.44
2026-02-18T06:29:15.858945;VisA/capsules;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;1;5;95;0.8963;0.9937;0.5845;100;0.0033;;-0.0008;;7.20
2026-02-18T06:29:30.177910;VisA/capsules;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;1;5;95;0.8930;0.9945;0.6171;100;0.0000;;0.0000;;0.01
2026-02-18T06:29:50.230391;VisA/capsules;cont_30pct_none;0.3;none;10;10;3;0;160;1;5;95;0.8635;0.9873;0.5967;100;-0.0295;;-0.0072;;5.52
2026-02-18T06:30:12.333509;VisA/capsules;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;1;5;95;0.8815;0.9926;0.5807;100;-0.0115;0.6102;-0.0019;0.7335;7.63
2026-02-18T06:30:30.597817;VisA/capsules;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;1;5;95;0.9148;0.9942;0.6060;100;0.0218;1.7401;-0.0004;0.9497;3.88
2026-02-18T06:30:50.707996;VisA/capsules;cont_0pct_none;0.0;none;10;10;0;0;160;2;5;95;0.8218;0.9935;0.5952;100;;;;;5.65
2026-02-18T06:31:12.733891;VisA/capsules;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;2;5;95;0.7910;0.9928;0.5655;100;-0.0308;;-0.0008;;7.34
2026-02-18T06:31:27.196891;VisA/capsules;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;2;5;95;0.8218;0.9935;0.5952;100;0.0000;;0.0000;;0.01
2026-02-18T06:31:47.286884;VisA/capsules;cont_30pct_none;0.3;none;10;10;3;0;160;2;5;95;0.7563;0.9898;0.5992;100;-0.0655;;-0.0037;;5.50
2026-02-18T06:32:09.688554;VisA/capsules;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;2;5;95;0.7630;0.9921;0.5582;100;-0.0588;0.1018;-0.0015;0.6030;7.81
2026-02-18T06:32:27.994024;VisA/capsules;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;2;5;95;0.8160;0.9926;0.5861;100;-0.0058;0.9109;-0.0009;0.7581;3.95
2026-02-18T06:32:48.056930;VisA/capsules;cont_0pct_none;0.0;none;10;10;0;0;160;3;5;95;0.8883;0.9947;0.6200;100;;;;;5.58
2026-02-18T06:33:09.852593;VisA/capsules;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;3;5;95;0.8898;0.9940;0.5684;100;0.0015;;-0.0006;;7.32
2026-02-18T06:33:24.541078;VisA/capsules;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;3;5;95;0.8883;0.9947;0.6200;100;0.0000;;0.0000;;0.01
2026-02-18T06:33:44.694765;VisA/capsules;cont_30pct_none;0.3;none;10;10;3;0;160;3;5;95;0.8192;0.9816;0.6245;100;-0.0692;;-0.0131;;5.76
2026-02-18T06:34:07.337388;VisA/capsules;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;3;5;95;0.8300;0.9912;0.5902;100;-0.0583;0.1566;-0.0035;0.7343;7.98
2026-02-18T06:34:25.790085;VisA/capsules;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;3;5;95;0.8975;0.9945;0.6140;100;0.0092;1.1325;-0.0002;0.9885;3.96
2026-02-18T06:34:46.561285;VisA/capsules;cont_0pct_none;0.0;none;10;10;0;0;160;4;5;95;0.8230;0.9944;0.6323;100;;;;;5.79
2026-02-18T06:35:08.775389;VisA/capsules;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;160;4;5;95;0.8273;0.9934;0.5659;100;0.0043;;-0.0010;;7.63
2026-02-18T06:35:23.582038;VisA/capsules;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;160;4;5;95;0.8230;0.9944;0.6323;100;0.0000;;0.0000;;0.01
2026-02-18T06:35:43.745978;VisA/capsules;cont_30pct_none;0.3;none;10;10;3;0;160;4;5;95;0.7658;0.9935;0.6312;100;-0.0572;;-0.0010;;5.73
2026-02-18T06:36:06.392878;VisA/capsules;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;160;4;5;95;0.7943;0.9934;0.5820;100;-0.0287;0.4985;-0.0011;-0.1018;7.86
2026-02-18T06:36:24.733146;VisA/capsules;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;160;4;5;95;0.8082;0.9933;0.6033;100;-0.0148;0.7405;-0.0012;-0.2126;3.99
2026-02-18T06:36:47.103567;VisA/cashew;cont_0pct_none;0.0;none;10;10;0;0;150;0;5;95;0.9280;0.9923;0.5851;100;;;;;5.25
2026-02-18T06:37:08.581678;VisA/cashew;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;150;0;5;95;0.9230;0.9912;0.5460;100;-0.0050;;-0.0011;;7.14
2026-02-18T06:37:23.160611;VisA/cashew;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;150;0;5;95;0.9280;0.9923;0.5851;100;0.0000;;0.0000;;0.01
2026-02-18T06:37:42.981914;VisA/cashew;cont_30pct_none;0.3;none;10;10;3;0;150;0;5;95;0.8582;0.9924;0.6198;100;-0.0698;;0.0001;;5.34
2026-02-18T06:38:04.699346;VisA/cashew;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;150;0;5;95;0.8600;0.9908;0.5414;100;-0.0680;0.0258;-0.0015;13.8356;7.49
2026-02-18T06:38:22.548407;VisA/cashew;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;150;0;5;95;0.9054;0.9915;0.5702;100;-0.0226;0.6762;-0.0008;7.7861;3.70
2026-02-18T06:38:42.239347;VisA/cashew;cont_0pct_none;0.0;none;10;10;0;0;150;1;5;95;0.9140;0.9919;0.5855;100;;;;;5.55
2026-02-18T06:39:03.498661;VisA/cashew;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;150;1;5;95;0.9100;0.9902;0.5382;100;-0.0040;;-0.0018;;7.09
2026-02-18T06:39:17.792604;VisA/cashew;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;150;1;5;95;0.9140;0.9919;0.5855;100;0.0000;;0.0000;;0.01
2026-02-18T06:39:37.355913;VisA/cashew;cont_30pct_none;0.3;none;10;10;3;0;150;1;5;95;0.8720;0.9723;0.4929;100;-0.0420;;-0.0197;;5.32
2026-02-18T06:39:59.104895;VisA/cashew;cont_30pct_ensemble_loo_mahal;0.3;ensemble_loo_mahal;10;10;3;392;150;1;5;95;0.8814;0.9860;0.5339;100;-0.0326;0.2238;-0.0059;0.7004;7.47
2026-02-18T06:40:16.912688;VisA/cashew;cont_30pct_oracle_patch;0.3;oracle_patch;10;10;3;2352;150;1;5;95;0.9094;0.9912;0.5733;100;-0.0046;0.8905;-0.0007;0.9643;3.72
2026-02-18T06:40:36.373031;VisA/cashew;cont_0pct_none;0.0;none;10;10;0;0;150;2;5;95;0.9247;0.9926;0.5923;100;;;;;5.26
2026-02-18T06:40:57.927350;VisA/cashew;cont_0pct_ensemble_loo_mahal;0.0;ensemble_loo_mahal;10;10;0;392;150;2;5;95;0.9180;0.9912;0.5458;100;-0.0067;;-0.0014;;7.32
2026-02-18T06:41:13.334561;VisA/cashew;cont_0pct_oracle_patch;0.0;oracle_patch;10;10;0;0;150;2;5;95;0.9247;0.9926;0.5923;100;0.0000;;0.0000;;0.01
2026-02-18T06:41:33.488212;VisA/cashew;cont_30pct_none;0.3;none;10;10;3;0;150;2;5;95;0.8800;0.9924;0.6125;100;-0.0447;;-0.0002;;5.45
