timestamp;dataset;setup;detector;auditor;method;contamination_rate;seed;train_limit;n_train;n_contaminated;n_removed;n_cont_removed;top1_cont;top2_cont;top3_cont;img_auroc;img_aupr;tpr_fpr1;tpr_fpr5;elapsed_s
2026-07-22T01:25:39;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;1;10;10;3;0;0;1;2;2;0.797872;0.856819;0.423729;0.491525;13.58
2026-07-22T01:25:48;mvtec_loco_AD/juice_bottle;B;dino;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.795528;0.855005;0.466102;0.466102;9.56
2026-07-22T01:26:00;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_knn;0.3;1;10;10;3;2;1;;;;0.775243;0.83457;0.381356;0.449153;11.0
2026-07-22T01:26:09;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_lof;0.3;1;10;10;3;3;2;;;;0.757212;0.822388;0.355932;0.389831;9.81
2026-07-22T01:26:20;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;1;10;10;3;2;1;;;;0.775243;0.83457;0.381356;0.449153;11.01
2026-07-22T01:26:34;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;2;10;10;0;1;0;0;0;0;0.817887;0.864723;0.355932;0.466102;12.28
2026-07-22T01:26:47;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;2;10;10;0;1;0;0;0;0;0.810404;0.856575;0.322034;0.415254;13.64
2026-07-22T01:26:59;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;2;1;1;1;2;0.778399;0.827374;0.29661;0.389831;10.92
2026-07-22T01:27:13;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;2;10;10;3;2;1;1;1;2;0.775604;0.821916;0.313559;0.364407;13.4
2026-07-22T01:27:23;mvtec_loco_AD/juice_bottle;B;dino;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.812387;0.860476;0.364407;0.466102;10.02
2026-07-22T01:27:35;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_knn;0.3;2;10;10;3;1;0;;;;0.7793;0.829333;0.305085;0.389831;12.17
2026-07-22T01:27:46;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_lof;0.3;2;10;10;3;2;0;;;;0.773891;0.828921;0.305085;0.389831;11.06
2026-07-22T01:27:58;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;2;10;10;3;1;0;;;;0.7793;0.829333;0.305085;0.389831;12.15
2026-07-22T01:28:08;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;3;10;10;0;4;0;0;0;0;0.821854;0.864383;0.338983;0.423729;8.34
2026-07-22T01:28:21;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;3;10;10;0;4;0;0;0;0;0.852146;0.890151;0.389831;0.449153;13.49
2026-07-22T01:28:32;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;3;2;1;1;2;0.887216;0.922205;0.483051;0.644068;9.61
2026-07-22T01:28:45;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;3;10;10;3;3;2;1;1;2;0.89524;0.931308;0.610169;0.661017;13.57
2026-07-22T01:28:55;mvtec_loco_AD/juice_bottle;B;dino;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.882798;0.919211;0.508475;0.635593;9.51
2026-07-22T01:29:07;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_knn;0.3;3;10;10;3;1;1;;;;0.886224;0.924175;0.5;0.635593;12.09
2026-07-22T01:29:17;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_lof;0.3;3;10;10;3;3;2;;;;0.891183;0.927021;0.516949;0.652542;9.67
2026-07-22T01:29:30;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;3;10;10;3;0;0;;;;0.898576;0.932449;0.525424;0.669492;13.36
2026-07-22T01:29:42;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;4;10;10;0;2;0;0;0;0;0.771006;0.821325;0.271186;0.347458;10.88
2026-07-22T01:29:56;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;4;10;10;0;2;0;0;0;0;0.776145;0.827523;0.29661;0.398305;13.6
2026-07-22T01:30:06;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;3;3;1;2;3;0.768752;0.819797;0.29661;0.330508;9.57
2026-07-22T01:30:20;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;4;10;10;3;3;3;1;2;3;0.787234;0.833109;0.322034;0.364407;13.63
2026-07-22T01:30:30;mvtec_loco_AD/juice_bottle;B;dino;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.768752;0.819797;0.29661;0.330508;10.0
2026-07-22T01:30:42;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_knn;0.3;4;10;10;3;2;2;;;;0.766408;0.82004;0.271186;0.372881;11.37
2026-07-22T01:30:51;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_lof;0.3;4;10;10;3;3;3;;;;0.768752;0.819797;0.29661;0.330508;9.87
2026-07-22T01:31:04;mvtec_loco_AD/juice_bottle;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;4;10;10;3;1;1;;;;0.785972;0.841962;0.372881;0.415254;12.18
2026-07-22T01:31:06;mvtec_loco_AD/juice_bottle;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;1;1;;;;0.822124;0.890325;0.601695;0.601695;1.48
2026-07-22T01:31:07;mvtec_loco_AD/juice_bottle;B;clip;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.818608;0.887219;0.5;0.618644;1.18
2026-07-22T01:31:09;mvtec_loco_AD/juice_bottle;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;;;;0.789127;0.862904;0.474576;0.508475;1.56
2026-07-22T01:31:10;mvtec_loco_AD/juice_bottle;B;clip;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.78507;0.853999;0.415254;0.491525;1.15
2026-07-22T01:31:11;mvtec_loco_AD/juice_bottle;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;2;1;;;;0.737919;0.79331;0.245763;0.313559;1.27
2026-07-22T01:31:12;mvtec_loco_AD/juice_bottle;B;clip;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.806076;0.866137;0.423729;0.5;1.16
2026-07-22T01:31:14;mvtec_loco_AD/juice_bottle;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;3;2;;;;0.771637;0.831243;0.271186;0.40678;1.11
2026-07-22T01:31:15;mvtec_loco_AD/juice_bottle;B;clip;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.812748;0.87614;0.474576;0.516949;1.16
2026-07-22T01:31:16;mvtec_loco_AD/juice_bottle;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;3;3;;;;0.710151;0.745068;0.169492;0.194915;1.14
2026-07-22T01:31:17;mvtec_loco_AD/juice_bottle;B;clip;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.710151;0.745068;0.169492;0.194915;1.16
2026-07-22T01:31:42;mvtec_loco_AD/juice_bottle;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;1;1;;;;0.830689;0.888528;0.5;0.533898;20.93
2026-07-22T01:31:58;mvtec_loco_AD/juice_bottle;B;dinov2;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.82564;0.886439;0.491525;0.533898;16.39
2026-07-22T01:32:21;mvtec_loco_AD/juice_bottle;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;;;;0.772539;0.841131;0.389831;0.483051;22.9
2026-07-22T01:32:38;mvtec_loco_AD/juice_bottle;B;dinov2;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.772629;0.837636;0.423729;0.466102;17.32
2026-07-22T01:32:57;mvtec_loco_AD/juice_bottle;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;2;1;;;;0.756762;0.81994;0.305085;0.415254;18.61
2026-07-22T01:33:13;mvtec_loco_AD/juice_bottle;B;dinov2;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.774071;0.829886;0.355932;0.398305;16.2
2026-07-22T01:33:29;mvtec_loco_AD/juice_bottle;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;3;2;;;;0.836639;0.892593;0.516949;0.610169;16.18
2026-07-22T01:33:45;mvtec_loco_AD/juice_bottle;B;dinov2;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.834205;0.892104;0.550847;0.59322;16.24
2026-07-22T01:34:02;mvtec_loco_AD/juice_bottle;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;3;3;;;;0.768211;0.820507;0.305085;0.364407;16.49
2026-07-22T01:34:18;mvtec_loco_AD/juice_bottle;B;dinov2;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.768211;0.820507;0.305085;0.364407;16.2
2026-07-22T01:34:40;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;0;10;10;0;1;0;0;0;0;0.574823;0.469284;0.046512;0.069767;12.91
2026-07-22T01:34:54;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;0;10;10;0;1;0;0;0;0;0.589821;0.477065;0.046512;0.081395;14.32
2026-07-22T01:35:07;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;2;2;1;2;3;0.571031;0.471068;0.046512;0.05814;11.88
2026-07-22T01:35:22;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;0;10;10;3;2;2;1;2;3;0.597658;0.492218;0.046512;0.093023;14.41
2026-07-22T01:35:32;mvtec_loco_AD/pushpins;B;dino;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.579373;0.46905;0.046512;0.069767;10.3
2026-07-22T01:35:44;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_knn;0.3;0;10;10;3;2;2;;;;0.56547;0.458028;0.046512;0.05814;11.66
2026-07-22T01:35:57;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_lof;0.3;0;10;10;3;1;1;;;;0.569093;0.462341;0.046512;0.069767;12.95
2026-07-22T01:36:08;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;0;10;10;3;2;1;;;;0.562353;0.456282;0.046512;0.046512;11.78
2026-07-22T01:36:24;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;1;10;10;0;0;0;0;0;0;0.591928;0.489137;0.081395;0.104651;14.3
2026-07-22T01:36:38;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;1;10;10;0;0;0;0;0;0;0.591928;0.489137;0.081395;0.104651;14.22
2026-07-22T01:36:53;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;0;1;1;0.658493;0.566936;0.139535;0.186047;14.16
2026-07-22T01:37:07;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;1;10;10;3;0;0;0;1;1;0.658493;0.566936;0.139535;0.186047;14.19
2026-07-22T01:37:17;mvtec_loco_AD/pushpins;B;dino;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.610044;0.492809;0.069767;0.093023;9.92
2026-07-22T01:37:29;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_knn;0.3;1;10;10;3;2;1;;;;0.606926;0.507982;0.05814;0.127907;11.49
2026-07-22T01:37:42;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_lof;0.3;1;10;10;3;1;0;;;;0.634816;0.554374;0.139535;0.209302;13.17
2026-07-22T01:37:53;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;1;10;10;3;2;1;;;;0.606926;0.507982;0.05814;0.127907;11.51
2026-07-22T01:38:06;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;2;10;10;0;2;0;0;0;0;0.579963;0.440267;0.034884;0.069767;11.54
2026-07-22T01:38:21;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;2;10;10;0;2;0;0;0;0;0.588389;0.440528;0.023256;0.046512;14.55
2026-07-22T01:38:35;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;1;1;1;1;2;0.612993;0.462412;0.023256;0.05814;12.89
2026-07-22T01:38:49;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;2;10;10;3;1;1;1;1;2;0.607263;0.466242;0.023256;0.05814;14.34
2026-07-22T01:38:59;mvtec_loco_AD/pushpins;B;dino;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.575497;0.430745;0.023256;0.034884;10.23
2026-07-22T01:39:11;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_knn;0.3;2;10;10;3;2;2;;;;0.577519;0.434548;0.023256;0.069767;11.67
2026-07-22T01:39:23;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_lof;0.3;2;10;10;3;2;2;;;;0.605157;0.453194;0.023256;0.046512;11.64
2026-07-22T01:39:34;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;2;10;10;3;2;2;;;;0.577519;0.434548;0.023256;0.069767;11.84
2026-07-22T01:39:46;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;3;10;10;0;3;0;0;0;0;0.567829;0.499996;0.104651;0.127907;10.34
2026-07-22T01:40:00;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;3;10;10;0;3;0;0;0;0;0.56033;0.484276;0.093023;0.139535;13.96
2026-07-22T01:40:14;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;1;2;2;0.535811;0.477028;0.081395;0.139535;12.7
2026-07-22T01:40:28;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;3;10;10;3;1;1;1;2;2;0.533704;0.47364;0.081395;0.127907;14.39
2026-07-22T01:40:38;mvtec_loco_AD/pushpins;B;dino;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.559151;0.488373;0.081395;0.127907;10.34
2026-07-22T01:40:53;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_knn;0.3;3;10;10;3;0;0;;;;0.545838;0.495332;0.093023;0.151163;14.34
2026-07-22T01:41:04;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_lof;0.3;3;10;10;3;2;1;;;;0.553758;0.48762;0.104651;0.139535;11.47
2026-07-22T01:41:17;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;3;10;10;3;1;1;;;;0.535811;0.477028;0.081395;0.139535;12.91
2026-07-22T01:41:30;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;4;10;10;0;2;0;0;0;0;0.572969;0.459886;0.069767;0.069767;11.7
2026-07-22T01:41:44;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;4;10;10;0;2;0;0;0;0;0.579457;0.46736;0.05814;0.069767;14.52
2026-07-22T01:41:57;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;2;2;1;2;2;0.570189;0.460539;0.046512;0.05814;11.76
2026-07-22T01:42:11;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;4;10;10;3;2;2;1;2;2;0.580468;0.465678;0.046512;0.093023;14.4
2026-07-22T01:42:22;mvtec_loco_AD/pushpins;B;dino;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.566566;0.45004;0.034884;0.05814;10.21
2026-07-22T01:42:35;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_knn;0.3;4;10;10;3;1;1;;;;0.579879;0.47271;0.05814;0.093023;12.94
2026-07-22T01:42:49;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_lof;0.3;4;10;10;3;0;0;;;;0.58822;0.478539;0.05814;0.081395;14.46
2026-07-22T01:43:01;mvtec_loco_AD/pushpins;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;4;10;10;3;2;1;;;;0.591844;0.48677;0.081395;0.093023;11.56
2026-07-22T01:43:03;mvtec_loco_AD/pushpins;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;2;2;;;;0.628328;0.532752;0.05814;0.151163;1.35
2026-07-22T01:43:04;mvtec_loco_AD/pushpins;B;clip;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.637344;0.550232;0.05814;0.197674;1.25
2026-07-22T01:43:06;mvtec_loco_AD/pushpins;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;;;;0.668436;0.593292;0.186047;0.197674;1.69
2026-07-22T01:43:07;mvtec_loco_AD/pushpins;B;clip;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.621335;0.545536;0.116279;0.209302;1.17
2026-07-22T01:43:09;mvtec_loco_AD/pushpins;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;1;1;;;;0.615521;0.557603;0.104651;0.186047;1.55
2026-07-22T01:43:10;mvtec_loco_AD/pushpins;B;clip;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.625126;0.546636;0.093023;0.162791;1.23
2026-07-22T01:43:12;mvtec_loco_AD/pushpins;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;;;;0.652174;0.591698;0.174419;0.255814;1.58
2026-07-22T01:43:13;mvtec_loco_AD/pushpins;B;clip;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.656218;0.586699;0.116279;0.255814;1.27
2026-07-22T01:43:14;mvtec_loco_AD/pushpins;B;clip;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;2;2;;;;0.634732;0.557356;0.081395;0.151163;1.32
2026-07-22T01:43:15;mvtec_loco_AD/pushpins;B;clip;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.62698;0.547365;0.081395;0.186047;1.2
2026-07-22T01:43:39;mvtec_loco_AD/pushpins;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;2;2;;;;0.568166;0.477656;0.046512;0.104651;19.91
2026-07-22T01:43:56;mvtec_loco_AD/pushpins;B;dinov2;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.571116;0.481751;0.034884;0.127907;17.25
2026-07-22T01:44:20;mvtec_loco_AD/pushpins;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;;;;0.64299;0.591951;0.104651;0.232558;24.24
2026-07-22T01:44:37;mvtec_loco_AD/pushpins;B;dinov2;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.562016;0.47973;0.081395;0.139535;16.9
2026-07-22T01:44:59;mvtec_loco_AD/pushpins;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;1;1;;;;0.540024;0.455644;0.046512;0.05814;22.12
2026-07-22T01:45:17;mvtec_loco_AD/pushpins;B;dinov2;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.494102;0.387643;0.011628;0.05814;17.44
2026-07-22T01:45:39;mvtec_loco_AD/pushpins;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;1;1;;;;0.50792;0.4674;0.093023;0.139535;22.48
2026-07-22T01:45:56;mvtec_loco_AD/pushpins;B;dinov2;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.517189;0.434787;0.046512;0.081395;17.17
2026-07-22T01:46:16;mvtec_loco_AD/pushpins;B;dinov2;dino_imgmax_mad1.5;audit_remove;0.3;4;10;10;3;2;2;;;;0.539012;0.424725;0.046512;0.069767;19.65
2026-07-22T01:46:34;mvtec_loco_AD/pushpins;B;dinov2;;oracle_remove;0.3;4;10;10;3;3;3;;;;0.510448;0.406771;0.023256;0.069767;17.46
2026-07-22T01:46:56;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;0;10;10;0;1;0;0;0;0;0.561475;0.581774;0.072727;0.163636;13.46
2026-07-22T01:47:11;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;0;10;10;0;1;0;0;0;0;0.562183;0.580816;0.081818;0.154545;15.29
2026-07-22T01:47:27;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;0;10;10;3;0;0;0;1;2;0.558942;0.585495;0.036364;0.218182;15.13
2026-07-22T01:47:42;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;0;10;10;3;0;0;0;1;2;0.558942;0.585495;0.036364;0.218182;14.77
2026-07-22T01:47:53;mvtec_loco_AD/screw_bag;B;dino;;oracle_remove;0.3;0;10;10;3;3;3;;;;0.568256;0.590777;0.045455;0.218182;10.64
2026-07-22T01:48:05;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_knn;0.3;0;10;10;3;2;1;;;;0.577422;0.598884;0.036364;0.181818;12.11
2026-07-22T01:48:14;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_lof;0.3;0;10;10;3;4;1;;;;0.508048;0.516172;0.036364;0.072727;9.33
2026-07-22T01:48:29;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;0;10;10;3;0;0;;;;0.558942;0.585495;0.036364;0.218182;14.93
2026-07-22T01:48:43;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;1;10;10;0;2;0;0;0;0;0.521386;0.530518;0.027273;0.1;12.3
2026-07-22T01:48:58;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;1;10;10;0;2;0;0;0;0;0.525484;0.535882;0.027273;0.118182;14.96
2026-07-22T01:49:14;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;1;10;10;3;0;0;1;1;1;0.499627;0.524225;0.045455;0.127273;14.79
2026-07-22T01:49:29;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;1;10;10;3;0;0;1;1;1;0.499627;0.524225;0.045455;0.127273;15.13
2026-07-22T01:49:40;mvtec_loco_AD/screw_bag;B;dino;;oracle_remove;0.3;1;10;10;3;3;3;;;;0.50149;0.527644;0.036364;0.136364;10.82
2026-07-22T01:49:55;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_knn;0.3;1;10;10;3;0;0;;;;0.499627;0.524225;0.045455;0.127273;14.9
2026-07-22T01:50:05;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_lof;0.3;1;10;10;3;3;0;;;;0.483607;0.503234;0.045455;0.109091;10.65
2026-07-22T01:50:20;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;1;10;10;3;0;0;;;;0.499627;0.524225;0.045455;0.127273;14.69
2026-07-22T01:50:34;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;2;10;10;0;1;0;0;0;0;0.538972;0.550208;0.072727;0.127273;13.45
2026-07-22T01:50:49;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;2;10;10;0;1;0;0;0;0;0.558718;0.571807;0.072727;0.136364;14.92
2026-07-22T01:51:01;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;2;10;10;3;3;2;1;2;2;0.554545;0.572416;0.072727;0.154545;10.53
2026-07-22T01:51:16;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;2;10;10;3;3;2;1;2;2;0.580775;0.589802;0.072727;0.145455;14.66
2026-07-22T01:51:26;mvtec_loco_AD/screw_bag;B;dino;;oracle_remove;0.3;2;10;10;3;3;3;;;;0.553428;0.573943;0.054545;0.154545;10.65
2026-07-22T01:51:41;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_knn;0.3;2;10;10;3;0;0;;;;0.55149;0.56949;0.045455;0.145455;14.78
2026-07-22T01:51:56;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_lof;0.3;2;10;10;3;0;0;;;;0.55149;0.56949;0.045455;0.145455;14.83
2026-07-22T01:52:08;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;2;10;10;3;2;1;;;;0.564903;0.576335;0.045455;0.127273;11.92
2026-07-22T01:52:21;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;3;10;10;0;2;0;0;0;0;0.544784;0.550165;0.072727;0.118182;12.1
2026-07-22T01:52:36;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;3;10;10;0;2;0;0;0;0;0.539046;0.557145;0.072727;0.136364;14.82
2026-07-22T01:52:48;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.3;3;10;10;3;3;1;1;1;1;0.566692;0.561419;0.063636;0.109091;10.7
2026-07-22T01:53:02;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.3;3;10;10;3;3;1;1;1;1;0.559836;0.566348;0.090909;0.136364;14.73
2026-07-22T01:53:13;mvtec_loco_AD/screw_bag;B;dino;;oracle_remove;0.3;3;10;10;3;3;3;;;;0.512891;0.524811;0.054545;0.127273;10.68
2026-07-22T01:53:27;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_knn;0.3;3;10;10;3;1;0;;;;0.548286;0.561098;0.054545;0.145455;13.32
2026-07-22T01:53:40;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_lof;0.3;3;10;10;3;1;0;;;;0.548286;0.561098;0.054545;0.145455;13.28
2026-07-22T01:53:53;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;base_iforest;0.3;3;10;10;3;1;1;;;;0.531967;0.545696;0.072727;0.109091;13.33
2026-07-22T01:54:09;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_remove;0.0;4;10;10;0;0;0;0;0;0;0.535171;0.54078;0.045455;0.118182;14.86
2026-07-22T01:54:23;mvtec_loco_AD/screw_bag;B;dino;dino_imgmax_mad1.5;audit_recapture;0.0;4;10;10;0;0;0;0;0;0;0.535171;0.54078;0.045455;0.118182;14.3
